class1,class2,count
hamburger,huevos_rancheros,2
crab_cakes,ravioli,2
crab_cakes,pancakes,2
breakfast_burrito,macarons,2
gyoza,onion_rings,2
garlic_bread,gyoza,2
cheese_plate,macarons,2
macarons,spaghetti_bolognese,2
carrot_cake,panna_cotta,2
gnocchi,lobster_bisque,2
gnocchi,pancakes,2
macaroni_and_cheese,pizza,2
bruschetta,fried_calamari,2
bruschetta,poutine,2
chicken_curry,paella,2
croque_madame,paella,2
bread_pudding,french_toast,2
beef_tartare,fried_calamari,2
beef_tartare,eggs_benedict,2
beef_tartare,prime_rib,2
bruschetta,prime_rib,2
bruschetta,croque_madame,2
pork_chop,shrimp_and_grits,2
french_fries,pulled_pork_sandwich,2
beet_salad,filet_mignon,2
french_toast,paella,2
paella,ravioli,2
paella,pancakes,2
guacamole,pulled_pork_sandwich,2
guacamole,waffles,2
bread_pudding,cannoli,2
prime_rib,sushi,2
cup_cakes,peking_duck,2
chicken_wings,cup_cakes,2
omelette,pad_thai,2
french_toast,greek_salad,2
grilled_cheese_sandwich,lobster_roll_sandwich,2
deviled_eggs,pork_chop,2
cannoli,pork_chop,2
dumplings,fish_and_chips,2
deviled_eggs,french_toast,2
french_toast,scallops,2
caprese_salad,falafel,2
falafel,hamburger,2
macaroni_and_cheese,prime_rib,2
escargots,macaroni_and_cheese,2
creme_brulee,panna_cotta,2
hummus,panna_cotta,2
eggs_benedict,onion_rings,2
bruschetta,grilled_salmon,2
ceviche,steak,2
apple_pie,spaghetti_carbonara,2
apple_pie,spaghetti_bolognese,2
grilled_salmon,tacos,2
greek_salad,grilled_salmon,2
beignets,escargots,2
escargots,hamburger,2
apple_pie,cannoli,2
grilled_salmon,scallops,2
omelette,spaghetti_bolognese,2
huevos_rancheros,omelette,2
churros,eggs_benedict,2
chocolate_cake,churros,2
paella,prime_rib,2
chocolate_cake,grilled_salmon,2
beef_tartare,croque_madame,2
bread_pudding,pizza,2
bread_pudding,spaghetti_bolognese,2
ceviche,pizza,2
chicken_quesadilla,pizza,2
fried_calamari,huevos_rancheros,2
french_toast,hummus,2
huevos_rancheros,ravioli,2
huevos_rancheros,tuna_tartare,2
croque_madame,huevos_rancheros,2
edamame,mussels,2
huevos_rancheros,shrimp_and_grits,2
french_onion_soup,pho,2
garlic_bread,hummus,2
macaroni_and_cheese,nachos,2
deviled_eggs,nachos,2
chicken_curry,churros,2
ceviche,falafel,2
croque_madame,pizza,2
clam_chowder,dumplings,2
cannoli,dumplings,2
fish_and_chips,hot_dog,2
hot_dog,onion_rings,2
edamame,ravioli,2
creme_brulee,escargots,2
garlic_bread,lobster_roll_sandwich,2
french_onion_soup,garlic_bread,2
chicken_quesadilla,fried_calamari,2
fried_calamari,lasagna,2
cheese_plate,grilled_cheese_sandwich,2
baby_back_ribs,grilled_cheese_sandwich,2
lobster_roll_sandwich,onion_rings,2
grilled_salmon,pad_thai,2
chicken_wings,waffles,2
caprese_salad,panna_cotta,2
beet_salad,red_velvet_cake,2
bruschetta,mussels,2
filet_mignon,guacamole,2
hummus,spaghetti_bolognese,2
ceviche,hummus,2
hummus,pho,2
apple_pie,chicken_wings,2
beef_carpaccio,lobster_bisque,2
gnocchi,ravioli,2
ice_cream,pad_thai,2
cup_cakes,deviled_eggs,2
crab_cakes,french_fries,2
french_onion_soup,hamburger,2
greek_salad,hamburger,2
bruschetta,fish_and_chips,2
beignets,samosa,2
falafel,grilled_salmon,2
escargots,spaghetti_bolognese,2
bibimbap,pho,2
hummus,spaghetti_carbonara,2
beef_tartare,frozen_yogurt,2
croque_madame,deviled_eggs,2
croque_madame,foie_gras,2
french_toast,grilled_salmon,2
caprese_salad,ice_cream,2
beet_salad,strawberry_shortcake,2
nachos,sashimi,2
bibimbap,cannoli,2
fried_calamari,tacos,2
ravioli,tacos,2
peking_duck,spaghetti_bolognese,2
eggs_benedict,hot_dog,2
caprese_salad,hot_dog,2
ceviche,ice_cream,2
ceviche,lasagna,2
lasagna,spaghetti_bolognese,2
lasagna,pad_thai,2
breakfast_burrito,spaghetti_bolognese,2
chicken_curry,mussels,2
beef_tartare,beet_salad,2
beef_tartare,peking_duck,2
pad_thai,scallops,2
hot_and_sour_soup,seaweed_salad,2
pho,seaweed_salad,2
ravioli,sashimi,2
prime_rib,ravioli,2
pulled_pork_sandwich,spaghetti_carbonara,2
chocolate_mousse,filet_mignon,2
grilled_cheese_sandwich,pancakes,2
grilled_cheese_sandwich,omelette,2
carrot_cake,tiramisu,2
baklava,grilled_cheese_sandwich,2
croque_madame,tiramisu,2
prime_rib,shrimp_and_grits,2
deviled_eggs,edamame,2
gnocchi,poutine,2
ice_cream,pork_chop,2
french_onion_soup,pizza,2
ceviche,hot_dog,2
fried_calamari,hot_dog,2
croque_madame,hot_dog,2
filet_mignon,lobster_bisque,2
beef_carpaccio,mussels,2
paella,sushi,2
baby_back_ribs,takoyaki,2
chocolate_cake,strawberry_shortcake,2
beef_tartare,strawberry_shortcake,2
mussels,strawberry_shortcake,2
beignets,tiramisu,2
chicken_curry,french_onion_soup,2
cheesecake,clam_chowder,2
prime_rib,sashimi,2
bread_pudding,pad_thai,2
club_sandwich,tacos,2
beef_tartare,carrot_cake,2
nachos,omelette,2
nachos,ramen,2
cheese_plate,ramen,2
cheese_plate,foie_gras,2
croque_madame,ramen,2
cheese_plate,fish_and_chips,2
fish_and_chips,grilled_salmon,2
baklava,pad_thai,2
baklava,spaghetti_bolognese,2
baklava,chicken_wings,2
spring_rolls,sushi,2
croque_madame,strawberry_shortcake,2
lasagna,strawberry_shortcake,2
ravioli,tuna_tartare,2
creme_brulee,tuna_tartare,2
cannoli,garlic_bread,2
cannoli,fried_rice,2
french_onion_soup,fried_rice,2
beet_salad,macarons,2
macaroni_and_cheese,ravioli,2
ravioli,red_velvet_cake,2
clam_chowder,ravioli,2
falafel,fried_calamari,2
falafel,pancakes,2
falafel,strawberry_shortcake,2
carrot_cake,pad_thai,2
ravioli,shrimp_and_grits,2
chicken_curry,spaghetti_bolognese,2
chocolate_cake,waffles,2
ceviche,waffles,2
seaweed_salad,spaghetti_bolognese,2
seaweed_salad,spaghetti_carbonara,2
carrot_cake,macarons,2
clam_chowder,panna_cotta,2
ice_cream,peking_duck,2
pho,spaghetti_bolognese,2
breakfast_burrito,eggs_benedict,2
chocolate_mousse,tiramisu,2
pad_thai,prime_rib,2
poutine,waffles,2
pork_chop,steak,2
bruschetta,cannoli,2
beet_salad,ramen,2
baby_back_ribs,french_fries,2
bread_pudding,eggs_benedict,2
club_sandwich,prime_rib,2
french_toast,tiramisu,2
garlic_bread,tiramisu,2
edamame,sushi,2
paella,spaghetti_bolognese,2
croque_madame,grilled_cheese_sandwich,2
bread_pudding,crab_cakes,2
carrot_cake,ceviche,2
hot_and_sour_soup,ravioli,2
huevos_rancheros,waffles,2
pizza,waffles,2
gnocchi,shrimp_and_grits,2
club_sandwich,grilled_salmon,2
club_sandwich,hummus,2
caprese_salad,ceviche,2
falafel,pizza,2
crab_cakes,french_toast,2
crab_cakes,pad_thai,2
prime_rib,spaghetti_bolognese,2
bibimbap,greek_salad,2
guacamole,ramen,2
filet_mignon,hummus,2
escargots,hummus,2
chicken_quesadilla,miso_soup,2
nachos,spaghetti_bolognese,2
french_toast,tuna_tartare,2
cheesecake,hamburger,2
cheesecake,french_toast,2
cheesecake,eggs_benedict,2
miso_soup,pancakes,2
falafel,pad_thai,2
chocolate_cake,hamburger,2
cannoli,french_fries,2
cheese_plate,grilled_salmon,2
caprese_salad,pork_chop,2
cup_cakes,onion_rings,2
beef_carpaccio,pizza,2
chicken_quesadilla,grilled_salmon,2
chicken_quesadilla,lasagna,2
crab_cakes,filet_mignon,2
crab_cakes,peking_duck,2
fish_and_chips,pulled_pork_sandwich,2
cup_cakes,dumplings,2
carrot_cake,prime_rib,2
french_fries,peking_duck,2
caesar_salad,lobster_roll_sandwich,2
hot_and_sour_soup,mussels,2
mussels,prime_rib,2
chicken_quesadilla,shrimp_and_grits,2
apple_pie,ramen,2
peking_duck,pizza,2
deviled_eggs,lasagna,2
french_toast,samosa,2
beef_tartare,french_toast,2
carrot_cake,croque_madame,2
greek_salad,spaghetti_carbonara,2
bread_pudding,french_onion_soup,2
club_sandwich,croque_madame,2
dumplings,pho,2
macaroni_and_cheese,spaghetti_bolognese,2
grilled_salmon,risotto,2
lasagna,spaghetti_carbonara,2
eggs_benedict,oysters,2
chicken_wings,gyoza,2
cannoli,donuts,2
ceviche,hamburger,2
caprese_salad,huevos_rancheros,2
mussels,red_velvet_cake,2
falafel,nachos,2
falafel,peking_duck,2
falafel,tacos,2
croque_madame,donuts,2
macaroni_and_cheese,strawberry_shortcake,2
bibimbap,peking_duck,2
carrot_cake,cheesecake,2
pork_chop,ramen,2
eggs_benedict,foie_gras,2
mussels,tacos,2
huevos_rancheros,ramen,2
breakfast_burrito,cannoli,1
donuts,filet_mignon,1
donuts,pad_thai,1
bruschetta,ravioli,1
pulled_pork_sandwich,tiramisu,1
chicken_curry,tiramisu,1
chicken_wings,pulled_pork_sandwich,1
cheesecake,hot_dog,1
cheesecake,risotto,1
cheesecake,escargots,1
cheesecake,mussels,1
baby_back_ribs,gyoza,1
gyoza,prime_rib,1
onion_rings,ramen,1
baby_back_ribs,beef_carpaccio,1
beef_carpaccio,prime_rib,1
greek_salad,huevos_rancheros,1
beet_salad,bruschetta,1
bruschetta,pulled_pork_sandwich,1
chicken_curry,peking_duck,1
chicken_curry,pulled_pork_sandwich,1
fried_rice,risotto,1
spaghetti_bolognese,sushi,1
filet_mignon,sushi,1
bread_pudding,omelette,1
bread_pudding,lobster_roll_sandwich,1
bread_pudding,fried_calamari,1
beet_salad,crab_cakes,1
ceviche,prime_rib,1
ceviche,crab_cakes,1
ceviche,edamame,1
chocolate_mousse,risotto,1
beef_tartare,chocolate_mousse,1
churros,lasagna,1
fried_calamari,oysters,1
oysters,takoyaki,1
oysters,pancakes,1
chicken_quesadilla,cup_cakes,1
cup_cakes,ice_cream,1
baklava,club_sandwich,1
garlic_bread,grilled_salmon,1
pulled_pork_sandwich,sashimi,1
risotto,tiramisu,1
beef_tartare,waffles,1
fried_calamari,garlic_bread,1
beet_salad,garlic_bread,1
caprese_salad,croque_madame,1
frozen_yogurt,strawberry_shortcake,1
edamame,escargots,1
escargots,hot_dog,1
caesar_salad,spaghetti_bolognese,1
caesar_salad,creme_brulee,1
caesar_salad,pulled_pork_sandwich,1
caesar_salad,pho,1
deviled_eggs,pad_thai,1
croque_madame,spaghetti_bolognese,1
paella,samosa,1
red_velvet_cake,samosa,1
bibimbap,dumplings,1
steak,waffles,1
beet_salad,pho,1
beef_carpaccio,grilled_salmon,1
beef_carpaccio,lobster_roll_sandwich,1
beef_carpaccio,cheesecake,1
deviled_eggs,macaroni_and_cheese,1
deviled_eggs,lobster_roll_sandwich,1
french_toast,spaghetti_bolognese,1
dumplings,french_fries,1
chocolate_mousse,crab_cakes,1
chocolate_mousse,french_toast,1
edamame,macaroni_and_cheese,1
clam_chowder,hummus,1
baklava,escargots,1
baklava,ravioli,1
baklava,pancakes,1
gnocchi,greek_salad,1
gnocchi,omelette,1
caprese_salad,gnocchi,1
pho,sashimi,1
donuts,tacos,1
donuts,mussels,1
baklava,donuts,1
guacamole,mussels,1
caprese_salad,guacamole,1
hot_dog,sashimi,1
hot_dog,sushi,1
hamburger,hot_dog,1
beef_tartare,risotto,1
beef_tartare,chicken_quesadilla,1
beef_tartare,takoyaki,1
beef_tartare,donuts,1
chicken_wings,risotto,1
pancakes,risotto,1
creme_brulee,ramen,1
frozen_yogurt,spaghetti_carbonara,1
eggs_benedict,risotto,1
chicken_quesadilla,edamame,1
chicken_quesadilla,hot_and_sour_soup,1
chicken_quesadilla,frozen_yogurt,1
greek_salad,mussels,1
macaroni_and_cheese,mussels,1
chicken_wings,gnocchi,1
fish_and_chips,gnocchi,1
french_toast,gnocchi,1
oysters,peking_duck,1
carrot_cake,lobster_roll_sandwich,1
bibimbap,grilled_salmon,1
lasagna,peking_duck,1
cheese_plate,lasagna,1
eggs_benedict,macaroni_and_cheese,1
chicken_curry,poutine,1
cannoli,onion_rings,1
deviled_eggs,huevos_rancheros,1
crab_cakes,huevos_rancheros,1
chicken_wings,red_velvet_cake,1
filet_mignon,red_velvet_cake,1
baby_back_ribs,red_velvet_cake,1
churros,donuts,1
hamburger,tiramisu,1
eggs_benedict,tiramisu,1
peking_duck,poutine,1
carrot_cake,onion_rings,1
foie_gras,greek_salad,1
chocolate_cake,foie_gras,1
foie_gras,macarons,1
foie_gras,fried_calamari,1
scallops,waffles,1
apple_pie,beignets,1
caesar_salad,croque_madame,1
caesar_salad,french_toast,1
deviled_eggs,fried_calamari,1
gnocchi,hummus,1
gnocchi,samosa,1
ramen,sushi,1
hot_dog,macarons,1
club_sandwich,macarons,1
crab_cakes,lobster_roll_sandwich,1
ice_cream,sashimi,1
cannoli,sashimi,1
caesar_salad,tuna_tartare,1
baby_back_ribs,tuna_tartare,1
cannoli,spring_rolls,1
edamame,spring_rolls,1
red_velvet_cake,risotto,1
grilled_cheese_sandwich,ice_cream,1
chicken_quesadilla,chocolate_mousse,1
chocolate_mousse,pork_chop,1
cup_cakes,pulled_pork_sandwich,1
ceviche,cup_cakes,1
bibimbap,chocolate_cake,1
deviled_eggs,pancakes,1
crab_cakes,deviled_eggs,1
cheese_plate,greek_salad,1
cheese_plate,deviled_eggs,1
cheese_plate,tacos,1
pancakes,red_velvet_cake,1
ramen,red_velvet_cake,1
baby_back_ribs,ice_cream,1
pulled_pork_sandwich,takoyaki,1
ramen,takoyaki,1
baby_back_ribs,grilled_salmon,1
gnocchi,steak,1
poutine,steak,1
baby_back_ribs,waffles,1
omelette,waffles,1
filet_mignon,waffles,1
macarons,takoyaki,1
gnocchi,onion_rings,1
fried_calamari,frozen_yogurt,1
eggs_benedict,frozen_yogurt,1
caprese_salad,frozen_yogurt,1
pho,takoyaki,1
chocolate_mousse,lobster_bisque,1
pho,prime_rib,1
foie_gras,scallops,1
baklava,paella,1
baklava,filet_mignon,1
baklava,risotto,1
baby_back_ribs,foie_gras,1
chicken_wings,foie_gras,1
eggs_benedict,lasagna,1
lasagna,waffles,1
bruschetta,waffles,1
french_fries,macaroni_and_cheese,1
french_fries,garlic_bread,1
chicken_curry,french_fries,1
fried_calamari,takoyaki,1
peking_duck,takoyaki,1
falafel,pork_chop,1
fish_and_chips,pork_chop,1
bread_pudding,huevos_rancheros,1
bibimbap,bread_pudding,1
edamame,pad_thai,1
beignets,panna_cotta,1
ceviche,panna_cotta,1
club_sandwich,ramen,1
ceviche,fried_rice,1
fried_rice,hamburger,1
fried_rice,poutine,1
baklava,poutine,1
cannoli,poutine,1
garlic_bread,poutine,1
hamburger,ravioli,1
beignets,hamburger,1
hamburger,ramen,1
chicken_curry,creme_brulee,1
ramen,tacos,1
hamburger,tacos,1
spaghetti_bolognese,tacos,1
chicken_quesadilla,guacamole,1
guacamole,pancakes,1
hamburger,poutine,1
fish_and_chips,poutine,1
baby_back_ribs,pork_chop,1
beignets,poutine,1
club_sandwich,escargots,1
chocolate_cake,escargots,1
cheesecake,tiramisu,1
hot_and_sour_soup,tiramisu,1
fried_rice,ramen,1
chicken_quesadilla,french_toast,1
chicken_quesadilla,croque_madame,1
chicken_quesadilla,onion_rings,1
cheesecake,grilled_cheese_sandwich,1
fried_calamari,risotto,1
falafel,risotto,1
churros,gyoza,1
edamame,gyoza,1
french_fries,gyoza,1
sashimi,spaghetti_bolognese,1
baby_back_ribs,sashimi,1
pad_thai,tuna_tartare,1
beet_salad,tuna_tartare,1
cheese_plate,tuna_tartare,1
baby_back_ribs,edamame,1
baby_back_ribs,escargots,1
baby_back_ribs,carrot_cake,1
baby_back_ribs,cheesecake,1
garlic_bread,onion_rings,1
red_velvet_cake,tacos,1
risotto,tacos,1
cheese_plate,macaroni_and_cheese,1
bruschetta,spaghetti_carbonara,1
falafel,hot_and_sour_soup,1
falafel,french_onion_soup,1
falafel,miso_soup,1
baby_back_ribs,beef_tartare,1
edamame,spaghetti_bolognese,1
ravioli,takoyaki,1
pork_chop,takoyaki,1
chicken_wings,takoyaki,1
sushi,takoyaki,1
nachos,paella,1
crab_cakes,paella,1
carrot_cake,french_toast,1
french_toast,pad_thai,1
bruschetta,frozen_yogurt,1
fried_calamari,ravioli,1
breakfast_burrito,carrot_cake,1
club_sandwich,garlic_bread,1
club_sandwich,strawberry_shortcake,1
carrot_cake,club_sandwich,1
fish_and_chips,hamburger,1
baklava,fish_and_chips,1
bruschetta,falafel,1
bruschetta,gnocchi,1
poutine,sashimi,1
filet_mignon,poutine,1
bibimbap,poutine,1
pad_thai,ravioli,1
ravioli,spaghetti_bolognese,1
eggs_benedict,ravioli,1
edamame,scallops,1
lobster_roll_sandwich,sashimi,1
hummus,sashimi,1
edamame,filet_mignon,1
chicken_quesadilla,fish_and_chips,1
chicken_quesadilla,eggs_benedict,1
chicken_quesadilla,chicken_wings,1
carrot_cake,grilled_salmon,1
strawberry_shortcake,tuna_tartare,1
dumplings,tuna_tartare,1
carrot_cake,tuna_tartare,1
greek_salad,ravioli,1
greek_salad,macaroni_and_cheese,1
fish_and_chips,greek_salad,1
gnocchi,waffles,1
clam_chowder,waffles,1
french_toast,miso_soup,1
macaroni_and_cheese,miso_soup,1
baby_back_ribs,french_toast,1
french_toast,red_velvet_cake,1
cheesecake,tuna_tartare,1
cheesecake,garlic_bread,1
french_onion_soup,shrimp_and_grits,1
falafel,spring_rolls,1
chocolate_cake,tuna_tartare,1
greek_salad,takoyaki,1
croque_madame,takoyaki,1
cheese_plate,takoyaki,1
beignets,clam_chowder,1
apple_pie,pizza,1
gnocchi,pizza,1
chocolate_mousse,pizza,1
lobster_bisque,spring_rolls,1
ravioli,samosa,1
escargots,samosa,1
lobster_bisque,samosa,1
caesar_salad,fried_calamari,1
chocolate_cake,prime_rib,1
pulled_pork_sandwich,ramen,1
chicken_wings,chocolate_mousse,1
ceviche,chocolate_mousse,1
filet_mignon,greek_salad,1
filet_mignon,samosa,1
fish_and_chips,spring_rolls,1
caprese_salad,grilled_cheese_sandwich,1
caesar_salad,seaweed_salad,1
caesar_salad,edamame,1
eggs_benedict,hot_and_sour_soup,1
cheese_plate,chicken_wings,1
cheese_plate,pulled_pork_sandwich,1
baby_back_ribs,cheese_plate,1
baby_back_ribs,strawberry_shortcake,1
garlic_bread,strawberry_shortcake,1
edamame,strawberry_shortcake,1
caesar_salad,panna_cotta,1
escargots,panna_cotta,1
ceviche,filet_mignon,1
cannoli,tiramisu,1
seaweed_salad,tiramisu,1
steak,tiramisu,1
hummus,sushi,1
beef_carpaccio,ravioli,1
chocolate_cake,pizza,1
cheesecake,chocolate_cake,1
falafel,red_velvet_cake,1
gyoza,red_velvet_cake,1
beef_carpaccio,steak,1
eggs_benedict,steak,1
cheese_plate,samosa,1
deviled_eggs,tacos,1
greek_salad,seaweed_salad,1
pad_thai,seaweed_salad,1
lobster_roll_sandwich,macaroni_and_cheese,1
crab_cakes,waffles,1
scallops,takoyaki,1
lasagna,takoyaki,1
fish_and_chips,nachos,1
nachos,takoyaki,1
creme_brulee,lobster_bisque,1
creme_brulee,deviled_eggs,1
creme_brulee,hot_and_sour_soup,1
cheese_plate,red_velvet_cake,1
pho,red_velvet_cake,1
bruschetta,hummus,1
bruschetta,sashimi,1
bruschetta,chicken_quesadilla,1
churros,croque_madame,1
eggs_benedict,macarons,1
tiramisu,waffles,1
beef_carpaccio,scallops,1
ceviche,garlic_bread,1
chocolate_mousse,pulled_pork_sandwich,1
chicken_curry,fried_rice,1
fried_rice,pancakes,1
ramen,tiramisu,1
beef_tartare,tiramisu,1
pizza,sushi,1
grilled_salmon,sushi,1
chicken_wings,sushi,1
crab_cakes,lasagna,1
crab_cakes,french_onion_soup,1
breakfast_burrito,peking_duck,1
breakfast_burrito,dumplings,1
breakfast_burrito,onion_rings,1
gyoza,poutine,1
ice_cream,macarons,1
macarons,red_velvet_cake,1
ceviche,macarons,1
carrot_cake,ramen,1
beef_carpaccio,carrot_cake,1
carrot_cake,hamburger,1
spaghetti_carbonara,tiramisu,1
falafel,tiramisu,1
gnocchi,peking_duck,1
pizza,poutine,1
pizza,tuna_tartare,1
bruschetta,hot_dog,1
bruschetta,samosa,1
bruschetta,steak,1
lobster_roll_sandwich,paella,1
carrot_cake,french_fries,1
croque_madame,lasagna,1
breakfast_burrito,deviled_eggs,1
chicken_wings,macarons,1
frozen_yogurt,macarons,1
beignets,bread_pudding,1
baklava,bread_pudding,1
beef_tartare,creme_brulee,1
beef_tartare,hamburger,1
bruschetta,french_toast,1
fish_and_chips,sushi,1
fish_and_chips,macaroni_and_cheese,1
pork_chop,scallops,1
beet_salad,spaghetti_bolognese,1
beet_salad,prime_rib,1
guacamole,hamburger,1
fried_calamari,guacamole,1
cheese_plate,guacamole,1
crab_cakes,samosa,1
crab_cakes,eggs_benedict,1
crab_cakes,shrimp_and_grits,1
beignets,crab_cakes,1
cannoli,red_velvet_cake,1
cannoli,chicken_wings,1
cannoli,pulled_pork_sandwich,1
french_onion_soup,fried_calamari,1
french_onion_soup,onion_rings,1
apple_pie,waffles,1
apple_pie,pulled_pork_sandwich,1
omelette,pancakes,1
french_fries,pork_chop,1
beef_carpaccio,french_fries,1
french_fries,ice_cream,1
french_fries,sashimi,1
cannoli,peking_duck,1
greek_salad,grilled_cheese_sandwich,1
cannoli,grilled_cheese_sandwich,1
grilled_cheese_sandwich,pho,1
pancakes,pork_chop,1
pork_chop,risotto,1
beignets,pork_chop,1
donuts,spaghetti_bolognese,1
donuts,dumplings,1
donuts,grilled_salmon,1
dumplings,sashimi,1
deviled_eggs,spaghetti_bolognese,1
falafel,waffles,1
eggs_benedict,spring_rolls,1
pho,spring_rolls,1
caprese_salad,spring_rolls,1
macaroni_and_cheese,peking_duck,1
ceviche,risotto,1
risotto,seaweed_salad,1
caesar_salad,risotto,1
pad_thai,shrimp_and_grits,1
pancakes,shrimp_and_grits,1
pulled_pork_sandwich,shrimp_and_grits,1
lobster_bisque,shrimp_and_grits,1
panna_cotta,waffles,1
panna_cotta,spaghetti_carbonara,1
escargots,risotto,1
clam_chowder,onion_rings,1
onion_rings,oysters,1
bread_pudding,peking_duck,1
bread_pudding,greek_salad,1
grilled_salmon,pancakes,1
grilled_salmon,waffles,1
ramen,steak,1
baby_back_ribs,fried_calamari,1
grilled_salmon,peking_duck,1
beet_salad,grilled_salmon,1
apple_pie,croque_madame,1
apple_pie,baklava,1
apple_pie,chocolate_cake,1
grilled_salmon,ravioli,1
frozen_yogurt,pancakes,1
frozen_yogurt,spaghetti_bolognese,1
frozen_yogurt,nachos,1
beef_carpaccio,omelette,1
chicken_quesadilla,omelette,1
churros,fried_calamari,1
churros,foie_gras,1
churros,deviled_eggs,1
caprese_salad,peking_duck,1
edamame,miso_soup,1
bibimbap,paella,1
beef_carpaccio,paella,1
filet_mignon,ramen,1
chocolate_cake,steak,1
beef_tartare,crab_cakes,1
bread_pudding,macaroni_and_cheese,1
french_toast,huevos_rancheros,1
carrot_cake,huevos_rancheros,1
chicken_wings,eggs_benedict,1
chicken_wings,poutine,1
panna_cotta,spaghetti_bolognese,1
crab_cakes,panna_cotta,1
pad_thai,panna_cotta,1
