class1,class2,count
edamame,huevos_rancheros,1
cannoli,huevos_rancheros,1
eggs_benedict,escargots,1
escargots,lobster_roll_sandwich,1
fried_calamari,pho,1
cheesecake,french_onion_soup,1
cheesecake,ramen,1
cheesecake,miso_soup,1
cup_cakes,scallops,1
mussels,scallops,1
nachos,samosa,1
beignets,nachos,1
baby_back_ribs,churros,1
ceviche,churros,1
caesar_salad,ramen,1
caesar_salad,hamburger,1
caesar_salad,club_sandwich,1
falafel,scallops,1
falafel,mussels,1
chicken_curry,falafel,1
beef_carpaccio,pork_chop,1
beef_carpaccio,hummus,1
beef_carpaccio,hamburger,1
cannoli,nachos,1
cannoli,ice_cream,1
garlic_bread,pizza,1
fried_calamari,pizza,1
french_toast,steak,1
fish_and_chips,steak,1
baklava,dumplings,1
hot_dog,risotto,1
hot_dog,paella,1
french_onion_soup,ravioli,1
chocolate_mousse,foie_gras,1
chocolate_mousse,french_onion_soup,1
caprese_salad,fried_calamari,1
creme_brulee,spaghetti_carbonara,1
crab_cakes,garlic_bread,1
dumplings,french_toast,1
caprese_salad,pad_thai,1
garlic_bread,ravioli,1
panna_cotta,prime_rib,1
panna_cotta,pork_chop,1
chocolate_mousse,panna_cotta,1
beet_salad,donuts,1
cup_cakes,ramen,1
dumplings,waffles,1
sushi,waffles,1
panna_cotta,sushi,1
cannoli,panna_cotta,1
hamburger,panna_cotta,1
beef_tartare,huevos_rancheros,1
beef_tartare,deviled_eggs,1
edamame,waffles,1
caprese_salad,waffles,1
club_sandwich,waffles,1
macarons,mussels,1
french_toast,guacamole,1
falafel,guacamole,1
ice_cream,samosa,1
carrot_cake,ice_cream,1
eggs_benedict,ice_cream,1
deviled_eggs,french_fries,1
chicken_curry,huevos_rancheros,1
caprese_salad,chicken_curry,1
chicken_wings,lasagna,1
chicken_wings,deviled_eggs,1
beet_salad,lobster_bisque,1
bruschetta,lobster_bisque,1
lobster_bisque,spaghetti_bolognese,1
beignets,caesar_salad,1
beignets,risotto,1
beignets,lobster_roll_sandwich,1
beignets,hot_dog,1
croque_madame,gnocchi,1
gnocchi,tuna_tartare,1
escargots,gnocchi,1
french_toast,shrimp_and_grits,1
french_toast,pork_chop,1
cheese_plate,cup_cakes,1
beet_salad,cup_cakes,1
cup_cakes,fried_calamari,1
prime_rib,tacos,1
pizza,ramen,1
french_fries,omelette,1
filet_mignon,fish_and_chips,1
fried_calamari,samosa,1
samosa,takoyaki,1
edamame,samosa,1
frozen_yogurt,lobster_bisque,1
frozen_yogurt,ravioli,1
frozen_yogurt,grilled_cheese_sandwich,1
filet_mignon,spaghetti_carbonara,1
baby_back_ribs,spaghetti_carbonara,1
fried_calamari,spaghetti_carbonara,1
deviled_eggs,frozen_yogurt,1
caesar_salad,deviled_eggs,1
foie_gras,ramen,1
foie_gras,french_toast,1
bibimbap,caprese_salad,1
nachos,spring_rolls,1
cup_cakes,nachos,1
carrot_cake,gyoza,1
gyoza,pulled_pork_sandwich,1
bibimbap,garlic_bread,1
baby_back_ribs,bibimbap,1
greek_salad,waffles,1
pulled_pork_sandwich,tacos,1
edamame,hot_dog,1
carrot_cake,hot_dog,1
garlic_bread,ramen,1
garlic_bread,shrimp_and_grits,1
falafel,lobster_roll_sandwich,1
caprese_salad,lobster_roll_sandwich,1
lobster_roll_sandwich,tuna_tartare,1
bruschetta,hamburger,1
filet_mignon,lasagna,1
lasagna,pulled_pork_sandwich,1
breakfast_burrito,macaroni_and_cheese,1
baby_back_ribs,breakfast_burrito,1
bibimbap,chicken_curry,1
chicken_curry,panna_cotta,1
beef_carpaccio,chicken_quesadilla,1
chocolate_cake,pad_thai,1
cannoli,chocolate_cake,1
dumplings,tacos,1
peking_duck,tacos,1
pork_chop,tacos,1
fish_and_chips,scallops,1
bibimbap,seaweed_salad,1
miso_soup,seaweed_salad,1
french_toast,ravioli,1
fish_and_chips,ravioli,1
ravioli,spring_rolls,1
baby_back_ribs,beignets,1
baby_back_ribs,lobster_roll_sandwich,1
grilled_cheese_sandwich,sashimi,1
breakfast_burrito,ice_cream,1
grilled_salmon,ice_cream,1
caesar_salad,oysters,1
oysters,samosa,1
greek_salad,oysters,1
edamame,hummus,1
chicken_wings,tuna_tartare,1
grilled_salmon,tuna_tartare,1
spring_rolls,tuna_tartare,1
chocolate_mousse,spaghetti_bolognese,1
grilled_cheese_sandwich,hummus,1
creme_brulee,oysters,1
french_toast,oysters,1
churros,tiramisu,1
bruschetta,tiramisu,1
cannoli,waffles,1
eggs_benedict,greek_salad,1
croque_madame,greek_salad,1
chicken_quesadilla,spaghetti_carbonara,1
chocolate_cake,grilled_cheese_sandwich,1
churros,paella,1
churros,panna_cotta,1
hummus,tiramisu,1
lobster_bisque,tiramisu,1
ice_cream,spaghetti_bolognese,1
ice_cream,lasagna,1
french_fries,fried_calamari,1
french_fries,waffles,1
bibimbap,pizza,1
bibimbap,shrimp_and_grits,1
ceviche,shrimp_and_grits,1
peking_duck,shrimp_and_grits,1
eggs_benedict,paella,1
breakfast_burrito,lobster_roll_sandwich,1
breakfast_burrito,club_sandwich,1
breakfast_burrito,poutine,1
creme_brulee,miso_soup,1
creme_brulee,scallops,1
clam_chowder,creme_brulee,1
caesar_salad,foie_gras,1
cannoli,edamame,1
crab_cakes,poutine,1
falafel,steak,1
lasagna,steak,1
filet_mignon,gnocchi,1
omelette,pork_chop,1
pork_chop,spaghetti_bolognese,1
cannoli,hot_dog,1
carrot_cake,paella,1
poutine,takoyaki,1
tacos,takoyaki,1
guacamole,omelette,1
beef_carpaccio,guacamole,1
chicken_curry,guacamole,1
hot_dog,ramen,1
clam_chowder,hot_dog,1
hot_dog,seaweed_salad,1
oysters,strawberry_shortcake,1
creme_brulee,tiramisu,1
grilled_cheese_sandwich,tiramisu,1
ravioli,tiramisu,1
clam_chowder,risotto,1
caesar_salad,guacamole,1
guacamole,onion_rings,1
guacamole,shrimp_and_grits,1
guacamole,samosa,1
garlic_bread,guacamole,1
apple_pie,baby_back_ribs,1
apple_pie,gnocchi,1
apple_pie,chicken_curry,1
greek_salad,sashimi,1
cup_cakes,sashimi,1
baby_back_ribs,ravioli,1
bread_pudding,grilled_salmon,1
grilled_cheese_sandwich,steak,1
grilled_cheese_sandwich,pork_chop,1
caprese_salad,sashimi,1
eggs_benedict,sashimi,1
club_sandwich,greek_salad,1
club_sandwich,edamame,1
club_sandwich,spaghetti_carbonara,1
carrot_cake,frozen_yogurt,1
carrot_cake,seaweed_salad,1
croque_madame,nachos,1
cheese_plate,eggs_benedict,1
bruschetta,cheese_plate,1
fish_and_chips,ramen,1
fish_and_chips,prime_rib,1
baklava,pulled_pork_sandwich,1
lasagna,lobster_roll_sandwich,1
croque_madame,lobster_roll_sandwich,1
filet_mignon,macarons,1
chocolate_cake,nachos,1
chocolate_cake,greek_salad,1
ceviche,chocolate_cake,1
cup_cakes,garlic_bread,1
cup_cakes,eggs_benedict,1
cup_cakes,french_toast,1
beet_salad,shrimp_and_grits,1
scallops,seaweed_salad,1
chicken_quesadilla,seaweed_salad,1
pancakes,seaweed_salad,1
beef_carpaccio,sushi,1
beef_carpaccio,sashimi,1
beef_carpaccio,edamame,1
beef_carpaccio,dumplings,1
french_onion_soup,peking_duck,1
baklava,croque_madame,1
baklava,french_onion_soup,1
baklava,sashimi,1
baklava,ramen,1
churros,ravioli,1
churros,tuna_tartare,1
churros,strawberry_shortcake,1
bibimbap,scallops,1
frozen_yogurt,scallops,1
frozen_yogurt,sushi,1
clam_chowder,frozen_yogurt,1
pancakes,tuna_tartare,1
shrimp_and_grits,tuna_tartare,1
dumplings,frozen_yogurt,1
frozen_yogurt,prime_rib,1
french_onion_soup,frozen_yogurt,1
frozen_yogurt,ice_cream,1
baby_back_ribs,ramen,1
baby_back_ribs,french_onion_soup,1
garlic_bread,takoyaki,1
lobster_bisque,macarons,1
cheesecake,macarons,1
beignets,fried_rice,1
fried_rice,garlic_bread,1
macaroni_and_cheese,risotto,1
macaroni_and_cheese,shrimp_and_grits,1
filet_mignon,macaroni_and_cheese,1
bibimbap,macaroni_and_cheese,1
falafel,macarons,1
escargots,poutine,1
bibimbap,caesar_salad,1
caesar_salad,onion_rings,1
cannoli,foie_gras,1
cheesecake,foie_gras,1
grilled_salmon,poutine,1
ceviche,grilled_salmon,1
pho,scallops,1
pancakes,sushi,1
eggs_benedict,falafel,1
falafel,prime_rib,1
creme_brulee,spaghetti_bolognese,1
creme_brulee,fried_calamari,1
creme_brulee,shrimp_and_grits,1
croque_madame,pancakes,1
croque_madame,fried_calamari,1
fried_calamari,lobster_bisque,1
cannoli,fried_calamari,1
fried_calamari,tuna_tartare,1
edamame,peking_duck,1
lobster_roll_sandwich,peking_duck,1
omelette,peking_duck,1
chicken_curry,hamburger,1
beet_salad,chicken_curry,1
carrot_cake,risotto,1
carrot_cake,poutine,1
hummus,shrimp_and_grits,1
chicken_curry,crab_cakes,1
pancakes,ravioli,1
prime_rib,waffles,1
baby_back_ribs,scallops,1
ice_cream,scallops,1
cheese_plate,gyoza,1
gyoza,pork_chop,1
chocolate_cake,gyoza,1
beef_carpaccio,ramen,1
macarons,miso_soup,1
oysters,scallops,1
scallops,spaghetti_carbonara,1
donuts,onion_rings,1
donuts,garlic_bread,1
chocolate_cake,donuts,1
donuts,escargots,1
beef_tartare,panna_cotta,1
hot_and_sour_soup,shrimp_and_grits,1
croque_madame,hot_and_sour_soup,1
peking_duck,ramen,1
croque_madame,poutine,1
chicken_curry,ravioli,1
beef_carpaccio,chicken_curry,1
donuts,ramen,1
ceviche,pho,1
breakfast_burrito,tacos,1
breakfast_burrito,grilled_salmon,1
breakfast_burrito,cheesecake,1
french_onion_soup,tiramisu,1
ice_cream,tiramisu,1
dumplings,peking_duck,1
dumplings,grilled_salmon,1
baklava,shrimp_and_grits,1
deviled_eggs,shrimp_and_grits,1
lobster_roll_sandwich,shrimp_and_grits,1
fish_and_chips,shrimp_and_grits,1
dumplings,gyoza,1
gyoza,seaweed_salad,1
gyoza,sashimi,1
beef_tartare,gyoza,1
beef_tartare,hot_dog,1
pork_chop,spaghetti_carbonara,1
beef_tartare,cup_cakes,1
cup_cakes,gyoza,1
fried_calamari,pork_chop,1
beet_salad,ravioli,1
huevos_rancheros,poutine,1
club_sandwich,french_onion_soup,1
chicken_wings,crab_cakes,1
crab_cakes,pork_chop,1
omelette,paella,1
grilled_salmon,paella,1
french_onion_soup,grilled_cheese_sandwich,1
cannoli,ravioli,1
beignets,cannoli,1
cannoli,french_toast,1
churros,hamburger,1
churros,hot_and_sour_soup,1
churros,poutine,1
chicken_quesadilla,hamburger,1
cannoli,macaroni_and_cheese,1
macaroni_and_cheese,sushi,1
bread_pudding,hamburger,1
bread_pudding,strawberry_shortcake,1
bread_pudding,chocolate_cake,1
chicken_curry,clam_chowder,1
carrot_cake,chicken_quesadilla,1
hot_and_sour_soup,macaroni_and_cheese,1
bread_pudding,filet_mignon,1
chicken_quesadilla,dumplings,1
dumplings,french_onion_soup,1
french_onion_soup,waffles,1
chocolate_cake,cup_cakes,1
cup_cakes,escargots,1
cup_cakes,mussels,1
club_sandwich,guacamole,1
grilled_cheese_sandwich,guacamole,1
filet_mignon,pulled_pork_sandwich,1
gnocchi,miso_soup,1
lobster_bisque,macaroni_and_cheese,1
club_sandwich,onion_rings,1
french_fries,onion_rings,1
beet_salad,tiramisu,1
escargots,tiramisu,1
scallops,spring_rolls,1
creme_brulee,spring_rolls,1
spaghetti_bolognese,tuna_tartare,1
beignets,tuna_tartare,1
caprese_salad,mussels,1
eggs_benedict,huevos_rancheros,1
baby_back_ribs,pizza,1
chicken_curry,pizza,1
deviled_eggs,panna_cotta,1
macaroni_and_cheese,panna_cotta,1
bruschetta,pancakes,1
nachos,oysters,1
sashimi,strawberry_shortcake,1
filet_mignon,strawberry_shortcake,1
guacamole,ice_cream,1
lobster_bisque,pulled_pork_sandwich,1
hummus,macaroni_and_cheese,1
gyoza,pizza,1
pulled_pork_sandwich,red_velvet_cake,1
scallops,shrimp_and_grits,1
foie_gras,hot_and_sour_soup,1
fried_calamari,miso_soup,1
cheese_plate,miso_soup,1
crab_cakes,nachos,1
nachos,pizza,1
pork_chop,tuna_tartare,1
omelette,tuna_tartare,1
cheesecake,sushi,1
edamame,spaghetti_carbonara,1
miso_soup,peking_duck,1
eggs_benedict,miso_soup,1
miso_soup,omelette,1
falafel,hummus,1
falafel,filet_mignon,1
creme_brulee,falafel,1
falafel,ice_cream,1
guacamole,lasagna,1
guacamole,steak,1
carrot_cake,lasagna,1
dumplings,greek_salad,1
carrot_cake,greek_salad,1
fried_calamari,peking_duck,1
clam_chowder,ice_cream,1
beef_tartare,ice_cream,1
guacamole,sashimi,1
guacamole,hot_dog,1
guacamole,red_velvet_cake,1
guacamole,sushi,1
baby_back_ribs,sushi,1
beef_tartare,escargots,1
apple_pie,hamburger,1
apple_pie,lasagna,1
apple_pie,ceviche,1
chocolate_cake,dumplings,1
donuts,waffles,1
filet_mignon,takoyaki,1
caesar_salad,takoyaki,1
french_onion_soup,takoyaki,1
falafel,huevos_rancheros,1
croque_madame,falafel,1
frozen_yogurt,paella,1
cannoli,frozen_yogurt,1
chicken_curry,frozen_yogurt,1
eggs_benedict,ramen,1
chocolate_mousse,hamburger,1
beet_salad,chocolate_mousse,1
french_fries,red_velvet_cake,1
beet_salad,french_fries,1
deviled_eggs,onion_rings,1
ceviche,onion_rings,1
cheese_plate,onion_rings,1
cheese_plate,pho,1
cheese_plate,prime_rib,1
caprese_salad,fried_rice,1
macaroni_and_cheese,onion_rings,1
filet_mignon,foie_gras,1
foie_gras,omelette,1
foie_gras,ice_cream,1
beignets,chocolate_mousse,1
chocolate_mousse,sushi,1
chicken_quesadilla,hummus,1
chicken_quesadilla,french_onion_soup,1
fried_rice,pork_chop,1
fried_rice,lobster_roll_sandwich,1
fried_rice,omelette,1
fried_rice,greek_salad,1
crab_cakes,hamburger,1
crab_cakes,prime_rib,1
chicken_wings,lobster_roll_sandwich,1
lobster_roll_sandwich,sushi,1
french_toast,pulled_pork_sandwich,1
falafel,pulled_pork_sandwich,1
gyoza,lasagna,1
cup_cakes,edamame,1
cup_cakes,frozen_yogurt,1
chicken_wings,scallops,1
croque_madame,scallops,1
chocolate_cake,peking_duck,1
chocolate_mousse,cup_cakes,1
cup_cakes,foie_gras,1
lobster_roll_sandwich,ravioli,1
lobster_roll_sandwich,ramen,1
carrot_cake,spaghetti_carbonara,1
ice_cream,nachos,1
eggs_benedict,nachos,1
cheese_plate,nachos,1
hot_and_sour_soup,nachos,1
chicken_curry,oysters,1
lobster_bisque,oysters,1
peking_duck,spaghetti_carbonara,1
beet_salad,miso_soup,1
beef_tartare,pulled_pork_sandwich,1
beef_tartare,caesar_salad,1
gnocchi,lasagna,1
french_onion_soup,gnocchi,1
gnocchi,scallops,1
baby_back_ribs,hamburger,1
hamburger,sushi,1
macarons,strawberry_shortcake,1
caesar_salad,sushi,1
caesar_salad,sashimi,1
caesar_salad,nachos,1
gyoza,scallops,1
filet_mignon,gyoza,1
hamburger,red_velvet_cake,1
hamburger,pho,1
gyoza,ramen,1
gyoza,spaghetti_carbonara,1
gyoza,oysters,1
gyoza,hamburger,1
grilled_salmon,mussels,1
caesar_salad,mussels,1
lobster_bisque,pancakes,1
escargots,lobster_bisque,1
grilled_salmon,lobster_roll_sandwich,1
eggs_benedict,pizza,1
fish_and_chips,sashimi,1
bruschetta,deviled_eggs,1
bruschetta,foie_gras,1
chocolate_cake,pulled_pork_sandwich,1
hamburger,samosa,1
greek_salad,samosa,1
beef_tartare,lasagna,1
beef_tartare,sushi,1
carrot_cake,sashimi,1
ceviche,sushi,1
baklava,grilled_salmon,1
baklava,chocolate_cake,1
baklava,carrot_cake,1
baklava,gyoza,1
baklava,onion_rings,1
eggs_benedict,hummus,1
creme_brulee,waffles,1
churros,edamame,1
churros,mussels,1
churros,sashimi,1
fried_calamari,greek_salad,1
greek_salad,hummus,1
greek_salad,hot_and_sour_soup,1
greek_salad,miso_soup,1
caprese_salad,club_sandwich,1
club_sandwich,ice_cream,1
beignets,grilled_salmon,1
bruschetta,tuna_tartare,1
hummus,tuna_tartare,1
oysters,tuna_tartare,1
apple_pie,eggs_benedict,1
apple_pie,beet_salad,1
fish_and_chips,waffles,1
beef_tartare,dumplings,1
cannoli,lasagna,1
beet_salad,cannoli,1
pizza,tacos,1
lobster_roll_sandwich,pizza,1
bread_pudding,samosa,1
pulled_pork_sandwich,risotto,1
risotto,steak,1
fried_rice,pizza,1
fried_rice,tuna_tartare,1
chocolate_cake,pho,1
edamame,eggs_benedict,1
fish_and_chips,onion_rings,1
ice_cream,onion_rings,1
filet_mignon,oysters,1
chicken_wings,oysters,1
oysters,spaghetti_bolognese,1
french_onion_soup,gyoza,1
pulled_pork_sandwich,ravioli,1
ceviche,pulled_pork_sandwich,1
cannoli,omelette,1
chocolate_cake,omelette,1
eggs_benedict,omelette,1
omelette,sushi,1
cheesecake,chicken_curry,1
caprese_salad,cheesecake,1
croque_madame,hummus,1
chocolate_cake,hummus,1
apple_pie,bibimbap,1
beef_carpaccio,shrimp_and_grits,1
beef_carpaccio,french_onion_soup,1
beef_carpaccio,spaghetti_bolognese,1
beef_carpaccio,lasagna,1
donuts,ravioli,1
escargots,sushi,1
dumplings,escargots,1
mussels,pad_thai,1
gyoza,mussels,1
fish_and_chips,mussels,1
mussels,poutine,1
hamburger,spaghetti_carbonara,1
guacamole,macaroni_and_cheese,1
breakfast_burrito,bruschetta,1
breakfast_burrito,ceviche,1
deviled_eggs,lobster_bisque,1
foie_gras,frozen_yogurt,1
filet_mignon,sashimi,1
garlic_bread,sashimi,1
macaroni_and_cheese,pancakes,1
cheesecake,pad_thai,1
eggs_benedict,grilled_cheese_sandwich,1
fish_and_chips,grilled_cheese_sandwich,1
carrot_cake,filet_mignon,1
carrot_cake,shrimp_and_grits,1
crab_cakes,risotto,1
ramen,seaweed_salad,1
lobster_bisque,seaweed_salad,1
chocolate_cake,spring_rolls,1
grilled_salmon,spring_rolls,1
baby_back_ribs,spring_rolls,1
caprese_salad,omelette,1
caprese_salad,red_velvet_cake,1
filet_mignon,miso_soup,1
miso_soup,shrimp_and_grits,1
fried_rice,pulled_pork_sandwich,1
beef_tartare,cannoli,1
filet_mignon,french_fries,1
eggs_benedict,french_fries,1
carrot_cake,grilled_cheese_sandwich,1
grilled_cheese_sandwich,spaghetti_bolognese,1
escargots,grilled_cheese_sandwich,1
fried_calamari,grilled_salmon,1
poutine,shrimp_and_grits,1
shrimp_and_grits,spaghetti_carbonara,1
croque_madame,shrimp_and_grits,1
beet_salad,seaweed_salad,1
filet_mignon,omelette,1
spaghetti_carbonara,tuna_tartare,1
huevos_rancheros,sushi,1
dumplings,pizza,1
french_fries,pho,1
dumplings,scallops,1
caesar_salad,red_velvet_cake,1
prime_rib,red_velvet_cake,1
escargots,hot_and_sour_soup,1
escargots,miso_soup,1
bibimbap,falafel,1
chocolate_mousse,falafel,1
hot_dog,pad_thai,1
pancakes,tacos,1
escargots,tacos,1
falafel,macaroni_and_cheese,1
beef_tartare,hummus,1
beef_tartare,gnocchi,1
baby_back_ribs,pho,1
cannoli,cheese_plate,1
macarons,scallops,1
cannoli,steak,1
crab_cakes,steak,1
peking_duck,red_velvet_cake,1
carrot_cake,peking_duck,1
lobster_bisque,ravioli,1
eggs_benedict,lobster_bisque,1
nachos,poutine,1
nachos,prime_rib,1
chicken_quesadilla,pancakes,1
escargots,scallops,1
pulled_pork_sandwich,scallops,1
scallops,tacos,1
dumplings,spring_rolls,1
croque_madame,dumplings,1
huevos_rancheros,peking_duck,1
edamame,grilled_salmon,1
cannoli,lobster_roll_sandwich,1
chicken_curry,sashimi,1
french_onion_soup,omelette,1
beet_salad,hot_dog,1
greek_salad,steak,1
chicken_wings,samosa,1
peking_duck,samosa,1
apple_pie,gyoza,1
apple_pie,french_fries,1
crab_cakes,tiramisu,1
fish_and_chips,tiramisu,1
fried_calamari,omelette,1
omelette,poutine,1
crab_cakes,omelette,1
bibimbap,fried_rice,1
hot_and_sour_soup,huevos_rancheros,1
ceviche,oysters,1
cannoli,oysters,1
lasagna,oysters,1
chicken_quesadilla,oysters,1
beignets,miso_soup,1
beignets,lobster_bisque,1
club_sandwich,deviled_eggs,1
greek_salad,strawberry_shortcake,1
beef_carpaccio,strawberry_shortcake,1
ceviche,pork_chop,1
peking_duck,pork_chop,1
churros,grilled_salmon,1
churros,fish_and_chips,1
chocolate_mousse,takoyaki,1
chocolate_mousse,miso_soup,1
chocolate_mousse,red_velvet_cake,1
club_sandwich,huevos_rancheros,1
gnocchi,huevos_rancheros,1
gnocchi,hamburger,1
gnocchi,sushi,1
eggs_benedict,gyoza,1
creme_brulee,hot_dog,1
creme_brulee,pulled_pork_sandwich,1
carrot_cake,deviled_eggs,1
carrot_cake,hummus,1
pulled_pork_sandwich,spring_rolls,1
omelette,spring_rolls,1
beignets,spring_rolls,1
creme_brulee,peking_duck,1
creme_brulee,pad_thai,1
creme_brulee,filet_mignon,1
beet_salad,creme_brulee,1
fish_and_chips,macarons,1
ice_cream,paella,1
paella,tacos,1
huevos_rancheros,paella,1
cannoli,paella,1
garlic_bread,hot_dog,1
filet_mignon,hot_dog,1
bibimbap,fish_and_chips,1
french_fries,nachos,1
beef_tartare,cheesecake,1
cheesecake,paella,1
baklava,spaghetti_carbonara,1
eggs_benedict,pork_chop,1
filet_mignon,hot_and_sour_soup,1
baklava,edamame,1
baklava,caesar_salad,1
baklava,lobster_roll_sandwich,1
baklava,omelette,1
foie_gras,mussels,1
cannoli,caprese_salad,1
chicken_wings,chocolate_cake,1
chocolate_cake,takoyaki,1
club_sandwich,mussels,1
club_sandwich,nachos,1
bread_pudding,miso_soup,1
bread_pudding,clam_chowder,1
cannoli,hummus,1
caesar_salad,falafel,1
mussels,ramen,1
mussels,peking_duck,1
grilled_salmon,guacamole,1
baby_back_ribs,caprese_salad,1
ceviche,pad_thai,1
french_onion_soup,huevos_rancheros,1
fried_rice,ravioli,1
cheese_plate,ravioli,1
caesar_salad,chicken_quesadilla,1
caesar_salad,spring_rolls,1
filet_mignon,garlic_bread,1
lasagna,miso_soup,1
cannoli,mussels,1
cup_cakes,spaghetti_carbonara,1
cup_cakes,pho,1
foie_gras,nachos,1
cup_cakes,prime_rib,1
cup_cakes,falafel,1
edamame,falafel,1
beef_carpaccio,chocolate_cake,1
beef_carpaccio,pho,1
cannoli,strawberry_shortcake,1
clam_chowder,mussels,1
clam_chowder,paella,1
beignets,grilled_cheese_sandwich,1
carrot_cake,waffles,1
bibimbap,huevos_rancheros,1
caprese_salad,tiramisu,1
cheese_plate,tiramisu,1
strawberry_shortcake,tiramisu,1
chocolate_cake,tiramisu,1
chicken_quesadilla,huevos_rancheros,1
huevos_rancheros,pulled_pork_sandwich,1
ravioli,steak,1
filet_mignon,fried_rice,1
baklava,takoyaki,1
croque_madame,macarons,1
croque_madame,pork_chop,1
cheese_plate,croque_madame,1
hamburger,mussels,1
baby_back_ribs,omelette,1
ice_cream,spaghetti_carbonara,1
hummus,onion_rings,1
chicken_wings,hummus,1
hummus,lobster_roll_sandwich,1
deviled_eggs,spring_rolls,1
fried_calamari,spring_rolls,1
chocolate_mousse,spring_rolls,1
crab_cakes,ramen,1
crab_cakes,tacos,1
carrot_cake,gnocchi,1
carrot_cake,pizza,1
